100.0
10000
68.25,83.88
54.23,30.28
64.76,52.67
21.32,76.90
15.44,24.44
12.72,51.70
21.67,58.00
79.47,35.46
96.91,56.81
97.49,83.55
50.40,5.25
78.52,10.83
68.49,24.85
93.11,87.95
2.42,6.86
50.10,68.05
99.88,90.68
31.96,65.09
23.56,74.47
68.11,60.63
84.92,63.70
39.49,24.67
83.59,86.21
46.88,97.88
83.61,28.26
42.45,97.55
76.87,74.94
19.87,77.61
80.58,70.61
81.36,94.34
91.17,50.19
52.29,3.53
69.90,30.38
93.01,42.58
67.07,91.77
66.28,31.33
0.91,26.96
54.10,59.14
95.17,77.88
82.08,12.80
44.83,36.34
2.10,39.41
23.36,35.65
3.74,31.83
66.98,18.60
74.25,70.07
71.36,26.99
2.90,51.76
14.35,21.58
30.70,96.92
74.99,7.63
79.13,17.94
53.18,10.99
52.89,4.52
7.13,22.26
0.34,84.81
16.54,2.58
33.18,89.26
47.98,23.65
51.81,61.58
46.45,96.44
96.67,32.41
1.56,28.65
47.35,95.67
40.47,39.12
21.24,4.98
80.96,48.93
81.03,38.04
37.33,63.75
46.93,60.79
9.53,59.37
23.12,59.53
1.71,83.69
90.57,99.65
10.15,92.03
88.67,12.37
92.46,40.02
6.63,7.03
80.10,68.51
32.25,56.08
24.51,28.26
60.52,2.07
73.50,8.69
47.41,91.68
58.84,54.78
5.11,50.45
38.89,78.61
74.36,73.66
80.57,98.24
76.62,23.85
83.94,65.52
44.31,93.52
49.70,76.40
50.87,12.52
64.74,92.88
14.12,54.34
34.48,43.80
25.95,22.69
21.83,13.31
69.69,80.25
62.00,70.66
22.15,15.52
10.36,42.24
1.60,30.10
45.83,78.33
15.47,69.01
96.46,20.28
81.55,9.44
75.57,31.74
45.40,69.80
17.27,17.11
93.08,99.93
77.88,14.28
63.21,66.21
26.78,14.90
95.20,50.30
83.94,35.35
11.70,39.47
74.78,33.95
22.21,98.05
62.97,46.21
52.35,74.40
91.22,88.67
48.48,16.04
6.71,64.20
81.03,36.65
73.15,86.60
71.56,3.04
74.47,31.10
98.17,87.63
96.66,8.52
92.16,62.41
33.67,55.67
24.43,94.24
0.89,32.36
94.57,38.09
55.47,15.98
77.93,14.67
16.55,89.04
55.92,2.05
50.47,21.84
54.02,67.17
36.16,62.85
37.93,12.18
54.02,62.74
73.61,13.27
48.16,74.49
39.58,85.04
96.03,91.67
91.03,12.20
82.39,9.59
14.26,52.31
15.08,20.26
77.57,28.00
38.96,80.52
79.83,95.35
1.46,25.54
21.56,96.22
97.97,34.46
75.27,76.76
79.06,93.83
11.09,81.52
32.19,45.69
42.24,13.35
60.74,52.02
90.36,83.09
70.11,54.78
35.25,59.36
37.05,61.78
5.73,69.40
81.51,42.78
88.77,94.35
82.99,76.91
82.40,48.93
82.84,53.24
94.99,34.72
92.63,89.40
97.75,8.52
84.80,99.81
70.59,13.09
76.36,14.50
42.44,76.03
29.13,22.60
16.09,94.59
80.41,90.13
85.20,88.88
87.17,80.87
96.33,24.33
13.63,91.20
82.37,75.16
17.20,95.15
95.59,25.10
91.08,84.00
98.13,78.97
3.01,76.67
25.73,89.40
29.34,71.32
26.56,86.49
20.89,6.85
91.11,35.13
53.22,3.36
31.47,34.69
7.26,54.93
38.61,18.79
98.69,55.20
44.98,8.97
24.29,46.41
46.28,25.63
21.73,95.85
90.98,61.74
45.75,20.46
29.33,80.71
47.98,99.57
24.34,8.25
10.35,38.93
66.62,49.99
22.82,74.66
2.01,81.54
14.77,35.04
76.58,25.76
46.73,10.18
26.98,53.09
43.80,14.50
95.75,15.37
5.72,66.02
31.11,50.68
59.69,47.08
38.58,77.52
31.46,56.66
87.79,30.34
98.09,11.41
42.07,75.15
51.05,4.01
70.63,83.84
42.77,80.99
23.63,39.20
11.07,59.75
98.91,88.39
76.50,64.22
5.77,62.27
85.72,22.57
36.13,30.30
30.13,36.39
86.13,66.32
3.86,0.66
32.38,59.11
77.45,26.55
56.26,13.67
54.58,94.85
26.75,53.89
47.79,47.03
97.91,55.33
56.26,2.82
50.68,8.37
53.85,78.67
9.97,35.76
98.67,69.74
98.36,66.51
56.90,49.50
45.01,98.38
93.10,35.78
55.10,65.08
16.67,69.84
58.55,60.80
90.09,55.75
99.75,65.12
98.15,11.70
99.83,53.96
49.62,91.48
22.12,78.63
32.64,45.37
97.48,44.41
73.56,2.10
21.57,22.32
55.22,71.06
18.63,83.66
35.03,82.73
77.54,55.02
66.02,8.54
5.02,54.03
64.56,27.06
8.27,80.34
87.43,32.58
14.50,4.86
77.75,13.94
58.59,21.32
14.62,67.20
21.62,98.43
54.18,43.67
82.84,98.61
81.56,76.54
55.65,9.57
2.35,74.17
13.93,68.84
89.88,15.21
79.66,48.23
70.52,32.55
34.53,4.89
72.76,26.10
39.13,99.10
88.00,2.39
91.49,24.63
91.13,98.54
33.62,97.37
46.86,12.14
19.37,99.80
84.58,24.54
89.95,84.90
58.69,75.07
64.25,1.63
23.96,16.25
40.60,15.74
46.31,56.09
23.66,64.95
38.24,72.34
35.53,5.37
55.00,65.95
43.86,77.27
12.74,6.19
41.29,42.65
93.24,8.00
40.28,24.59
80.94,74.02
5.61,8.64
37.56,28.17
32.24,50.58
57.32,65.44
91.26,71.46
61.30,43.34
7.98,10.70
83.34,44.74
7.50,51.40
72.13,48.58
60.95,27.91
83.83,55.52
92.72,75.17
68.02,28.71
63.45,81.70
56.21,26.64
26.77,63.79
46.36,24.38
68.54,86.99
39.60,42.43
76.57,22.96
26.18,28.33
56.36,44.57
36.22,64.98
3.30,30.22
68.09,11.98
65.76,69.70
82.29,21.40
84.96,37.91
1.70,7.83
77.29,30.57
90.78,94.02
32.67,36.27
95.42,98.16
38.66,53.20
13.09,76.36
4.14,45.55
28.23,85.21
48.50,74.44
92.16,82.70
43.07,31.57
48.33,43.48
39.61,49.70
4.10,24.31
97.74,63.56
28.36,79.23
27.63,47.10
10.66,90.04
97.49,58.72
51.97,47.95
16.15,84.63
69.86,94.32
90.47,82.41
91.51,4.86
74.28,91.91
76.93,80.33
71.31,98.23
61.60,88.99
27.76,3.39
32.97,91.36
52.13,87.07
58.38,66.21
29.48,14.37
63.45,48.10
55.37,79.39
19.15,81.60
0.58,56.66
33.91,94.91
32.12,69.67
62.16,96.54
58.05,75.46
35.14,2.82
34.29,7.34
91.44,10.88
69.90,14.11
34.97,42.29
94.23,83.27
76.23,95.68
3.86,38.35
19.13,63.42
90.31,55.94
40.02,86.75
60.66,56.71
68.30,46.78
1.92,86.52
18.66,14.59
7.95,18.73
43.65,12.49
82.47,76.81
72.67,70.93
55.76,97.54
78.16,0.54
3.90,29.46
63.20,37.31
39.61,88.62
96.03,60.33
51.14,74.32
26.55,26.24
2.29,81.12
7.26,12.19
70.17,30.27
7.05,10.07
90.24,83.69
49.93,68.75
98.01,96.60
32.93,38.16
5.66,11.20
77.24,29.28
28.41,93.03
45.15,67.71
80.23,64.11
11.63,84.56
91.43,92.60
13.66,58.55
61.61,57.17
13.33,95.47
50.79,16.51
1.21,7.40
28.61,78.91
35.47,32.95
47.15,85.10
59.16,21.82
76.10,88.87
63.12,92.44
41.14,44.02
65.29,59.55
35.68,83.84
58.48,20.50
34.45,9.83
38.18,83.19
23.11,90.04
59.48,16.63
72.55,4.17
88.10,6.05
28.49,62.76
4.10,98.10
57.66,70.50
89.09,29.29
90.31,0.13
77.62,40.73
25.31,92.76
81.91,95.76
19.20,2.58
5.08,33.51
63.10,59.91
42.87,11.08
62.64,34.79
36.27,9.88
75.26,45.60
78.05,7.22
26.37,71.63
95.44,43.72
21.32,97.08
27.76,48.94
93.79,34.77
93.05,22.72
82.60,52.42
91.14,8.68
9.11,51.64
21.73,37.18
34.87,30.36
5.45,60.04
15.52,93.34
83.92,47.13
30.94,61.71
39.93,65.41
64.12,73.15
23.23,15.58
21.32,56.60
89.04,58.08
34.92,12.29
56.85,20.81
66.90,26.66
74.73,44.21
35.65,4.54
31.45,85.65
21.78,6.27
92.56,75.12
69.58,36.40
49.51,86.56
90.01,42.05
61.52,65.20
88.31,44.44
38.70,30.49
84.72,44.66
62.12,55.86
70.53,16.39
61.24,12.33
43.00,22.19
72.74,50.96
92.79,67.78
85.82,90.86
75.28,39.07
38.78,74.05
83.25,50.50
69.05,46.13
52.52,69.88
34.64,22.82
74.50,75.28
19.01,6.10
59.88,42.01
2.99,21.20
96.41,54.42
37.83,55.54
70.24,86.37
81.35,94.46
75.04,96.52
65.88,64.88
16.26,40.41
50.67,17.63
28.61,9.92
74.64,2.15
64.31,72.32
65.52,12.83
76.61,96.41
80.56,15.69
18.92,20.89
50.98,95.66
2.94,41.84
77.23,0.65
11.23,69.83
75.63,96.25
39.27,35.33
8.01,87.12
49.93,0.99
35.70,5.18
59.46,73.69
26.58,12.77
38.17,95.41
9.96,19.82
1.17,32.66
17.42,67.91
85.14,76.45
70.24,91.39
55.61,11.72
73.72,25.91
65.55,14.05
57.21,98.10
91.53,83.91
54.81,96.71
5.79,34.45
56.32,94.90
4.39,7.54
70.53,66.57
0.13,4.22
33.65,15.03
6.68,81.27
64.69,11.65
85.49,83.00
16.27,24.01
0.60,49.21
94.86,98.58
28.42,63.96
27.11,51.14
98.86,87.79
30.95,9.70
2.59,46.16
8.96,49.30
84.83,30.89
19.61,56.03
60.53,7.94
97.39,58.02
27.94,15.01
86.84,65.73
27.97,75.44
27.40,70.52
95.38,51.00
76.10,61.02
74.38,5.54
83.48,30.03
26.10,54.09
44.09,61.40
38.21,27.11
27.97,5.64
58.14,88.83
61.52,76.12
10.31,9.98
67.34,23.32
25.31,10.50
91.18,73.75
4.12,55.57
41.28,52.26
64.23,9.79
40.46,41.68
66.05,28.42
44.33,72.09
97.74,92.21
10.74,73.63
4.68,72.74
14.70,71.28
85.66,49.05
90.71,47.82
42.14,83.09
50.29,52.12
59.07,1.37
66.14,83.85
16.40,23.42
36.45,42.76
78.82,23.78
43.09,91.19
87.72,13.47
95.29,41.53
84.68,79.56
7.13,47.06
28.04,26.77
91.46,44.14
25.81,23.86
65.48,66.62
96.66,69.42
53.93,28.90
88.72,56.50
44.71,53.49
30.71,33.65
98.75,0.66
63.78,31.13
40.96,43.33
4.13,45.41
62.39,18.54
16.10,52.31
45.10,78.40
33.37,50.11
80.54,58.09
52.07,17.15
90.11,76.11
33.60,5.65
72.06,83.11
97.33,83.25
92.82,79.27
53.76,76.84
12.91,27.66
27.28,69.45
87.44,1.11
44.11,50.39
9.79,13.48
16.26,21.06
72.99,2.80
34.66,14.63
8.21,53.36
96.17,96.34
21.99,66.49
28.06,73.06
94.86,15.82
40.78,55.68
22.68,51.67
35.56,85.87
79.00,51.39
16.57,60.22
51.98,47.79
9.30,58.60
62.52,6.03
66.29,11.61
1.49,61.04
49.76,22.06
33.72,71.97
16.06,89.38
3.76,98.10
91.64,72.66
44.19,51.38
22.17,67.74
31.18,34.85
96.81,67.29
53.94,33.34
98.58,18.35
64.70,82.93
7.80,91.88
54.29,9.38
91.05,30.67
54.54,91.86
40.37,47.81
3.31,78.09
88.99,6.72
20.42,49.94
18.65,25.24
33.76,14.07
91.06,11.57
63.29,71.46
81.42,57.59
18.05,1.74
65.44,86.56
86.02,83.38
12.93,76.29
0.16,59.35
70.90,56.57
45.21,49.25
76.93,9.85
29.21,3.53
29.64,88.25
81.49,93.27
57.30,96.53
54.45,29.80
67.84,80.64
0.39,12.39
33.86,4.65
66.48,9.53
65.08,94.92
1.30,89.39
46.84,79.72
94.38,28.58
78.56,54.99
76.57,44.71
28.58,62.51
93.65,18.05
33.10,75.33
28.10,90.06
5.89,47.25
84.56,52.72
93.00,98.01
73.70,71.58
1.67,74.00
25.77,17.22
56.81,45.31
40.50,15.58
89.28,74.49
33.10,65.65
40.91,19.69
67.57,14.56
78.12,15.37
77.86,24.88
42.99,7.71
65.14,16.58
34.01,8.21
25.00,16.92
1.48,69.56
2.62,5.79
62.88,80.21
95.35,0.79
91.83,20.85
22.73,86.99
11.23,24.95
62.10,59.30
25.77,38.21
3.91,12.19
61.90,77.10
16.07,81.03
44.53,45.52
18.39,11.92
28.71,80.44
59.64,13.05
22.00,62.21
58.15,19.38
78.44,43.25
14.00,84.66
18.86,20.43
25.97,0.15
33.62,0.07
49.59,27.54
53.79,82.63
13.95,25.40
34.83,24.26
74.51,42.76
82.57,16.25
16.65,51.53
65.73,60.27
40.49,90.03
1.31,7.10
51.21,94.14
69.66,69.79
51.40,99.55
14.68,18.14
81.62,9.06
11.02,11.04
83.97,31.84
35.21,25.27
69.56,18.62
60.26,95.25
55.43,35.98
4.68,86.74
98.87,45.75
5.65,89.40
97.97,81.67
53.58,27.90
46.07,44.00
20.68,59.59
24.62,65.40
39.66,47.78
94.18,36.28
40.34,73.88
96.52,16.27
31.69,79.39
12.00,0.27
24.96,9.03
26.10,51.65
29.23,60.11
46.24,63.35
15.11,30.05
76.19,58.33
34.68,93.93
98.73,94.88
5.89,36.84
39.63,99.29
18.41,12.29
85.87,8.91
94.47,97.02
9.21,71.67
43.12,64.97
2.82,14.97
79.05,9.08
72.79,66.20
38.41,97.74
39.40,80.04
12.96,65.01
93.19,3.62
41.49,98.46
20.24,89.46
42.37,6.48
57.77,48.35
45.25,18.26
66.23,19.68
81.06,93.89
7.46,24.80
19.47,99.37
99.71,60.87
0.94,32.18
79.82,86.92
96.34,66.28
40.48,52.06
41.53,22.76
26.16,16.02
36.24,61.90
65.16,16.92
67.33,35.60
87.31,47.64
14.86,35.39
26.80,12.95
26.14,20.55
37.84,52.54
97.57,13.10
57.40,31.91
87.25,2.27
33.51,22.40
92.13,9.59
0.30,14.65
62.74,27.59
21.76,35.56
95.82,60.04
44.87,67.81
40.57,59.72
99.90,3.13
77.80,80.94
60.68,95.74
82.82,38.27
30.86,20.98
62.92,90.52
53.54,85.16
67.80,49.33
51.22,77.93
7.94,45.73
90.45,5.63
79.34,74.65
31.31,95.45
86.08,77.25
65.99,13.75
71.90,14.22
72.11,99.51
21.07,29.24
7.25,73.81
65.03,1.13
48.74,49.64
36.55,35.57
39.57,33.02
45.52,53.18
35.36,75.88
12.02,88.92
60.43,13.94
81.07,30.08
71.10,98.81
61.16,84.70
93.74,12.26
73.60,90.59
51.91,33.21
73.71,46.15
21.69,12.65
6.14,68.59
58.13,0.61
86.80,62.48
16.58,60.57
61.39,12.36
52.36,1.16
76.82,96.51
19.83,53.13
15.87,56.09
7.58,20.24
87.80,43.62
40.35,36.56
37.84,17.87
50.21,70.23
37.35,48.52
69.71,23.51
42.71,43.13
27.88,92.71
66.15,11.51
36.25,67.84
84.39,37.96
36.70,71.59
22.04,40.96
45.36,59.93
86.10,61.08
67.68,32.54
94.67,33.49
78.37,30.29
39.13,68.93
57.31,29.06
41.77,88.66
47.13,74.47
23.15,32.85
51.80,40.63
73.03,89.67
26.65,37.07
26.42,72.50
19.89,33.35
82.70,6.81
13.08,17.78
69.65,74.71
74.01,58.37
46.68,5.26
79.13,87.38
61.79,91.87
84.45,88.63
25.47,63.84
24.48,26.49
41.43,39.01
96.37,19.13
38.65,36.43
43.18,25.04
82.30,33.73
84.52,81.33
2.17,12.68
55.45,5.37
66.22,48.02
5.17,46.88
44.28,59.61
76.06,56.77
52.32,66.32
30.29,21.19
41.25,50.74
16.70,94.36
95.77,68.69
73.58,52.18
38.79,14.45
44.42,80.31
94.63,83.50
43.22,4.61
50.30,58.19
43.51,70.16
68.46,78.52
80.94,75.39
47.80,50.13
53.11,72.22
96.94,84.82
72.43,50.23
86.75,64.94
77.72,32.83
72.28,72.37
38.61,27.12
30.65,25.32
93.01,85.53
43.80,21.63
42.66,56.82
66.43,95.98
93.99,26.92
58.17,60.30
72.57,76.03
26.74,11.56
58.09,7.09
23.94,59.17
83.90,33.38
60.04,45.36
20.10,47.59
53.76,6.48
12.59,33.80
14.63,50.24
81.54,24.73
62.90,4.72
92.60,51.56
27.50,28.63
1.45,81.28
27.51,59.07
38.05,87.43
34.13,13.02
41.08,54.15
31.17,51.74
74.66,70.32
40.19,63.77
59.66,31.32
53.27,21.09
30.40,28.79
21.19,15.79
83.42,75.59
77.65,90.02
19.86,82.84
41.08,30.70
95.37,78.23
25.16,12.36
82.31,31.38
5.80,36.21
17.81,30.31
38.49,31.86
58.13,35.71
92.80,59.25
85.10,24.74
72.90,72.43
13.38,24.48
22.63,84.62
28.77,26.74
71.37,4.26
47.31,70.44
63.47,95.66
22.33,75.70
27.53,54.53
42.54,14.44
84.71,78.66
57.99,6.47
65.16,57.14
42.66,37.09
0.60,97.64
52.65,2.62
87.46,60.52
67.10,3.31
69.90,71.19
5.28,20.00
74.91,37.54
97.92,30.36
42.72,7.86
53.11,43.08
34.97,66.89
98.39,54.67
70.29,81.94
98.76,62.24
32.34,79.85
48.06,97.77
19.01,56.05
5.68,84.83
53.11,91.74
4.11,56.85
54.48,82.48
84.11,17.75
81.59,62.11
23.71,70.23
86.75,39.53
14.84,84.72
92.93,52.82
7.25,33.23
92.73,84.88
83.02,65.80
90.49,78.22
47.10,64.77
56.71,32.32
19.34,72.35
41.13,66.49
91.71,50.02
95.10,83.72
70.75,95.14
87.13,76.28
59.81,9.67
56.39,72.72
48.09,88.52
38.15,37.85
64.51,71.09
12.31,1.79
22.83,78.61
71.84,12.83
32.00,41.72
81.19,79.46
70.18,8.37
96.55,91.71
24.68,10.24
49.64,89.13
80.92,57.41
54.61,73.23
3.41,25.79
83.44,46.29
89.05,99.42
69.87,94.76
88.78,30.64
43.68,25.71
87.77,85.24
67.81,7.93
5.93,46.74
49.33,65.17
30.79,64.24
21.86,18.55
23.04,41.56
51.92,77.59
41.41,82.15
4.41,34.88
17.82,23.50
13.74,27.90
76.61,17.97
46.04,93.68
32.18,42.39
5.26,56.58
18.34,48.15
31.47,57.82
99.56,95.43
62.96,56.30
89.40,50.57
85.73,4.89
54.82,63.87
73.48,33.43
16.01,86.62
29.13,50.72
61.40,30.99
75.26,10.94
84.51,23.85
4.45,77.18
15.58,56.63
93.47,54.52
64.33,87.46
4.95,58.15
12.49,8.67
49.43,28.30
94.57,53.24
56.67,3.00
83.79,77.00
10.45,12.10
56.37,20.01
33.57,61.67
41.65,20.12
71.12,36.55
78.50,24.38
8.99,60.39
88.86,20.05
82.07,18.01
48.20,85.75
71.92,62.31
79.83,45.63
67.17,99.72
24.73,94.43
61.71,72.14
42.25,49.93
95.34,30.92
77.85,80.74
99.63,28.93
94.15,51.83
97.72,40.54
98.42,28.12
20.79,56.06
16.14,77.45
46.52,87.13
53.45,17.85
35.01,62.75
63.64,61.63
36.29,91.65
82.91,18.66
70.14,16.11
28.72,34.93
33.85,84.80
60.44,58.73
76.28,27.80
86.57,46.52
87.74,25.42
65.33,43.32
94.43,24.69
86.08,98.35
13.24,71.79
38.01,5.59
18.26,97.37
69.47,91.03
94.08,12.24
16.28,3.83
2.16,45.86
30.78,6.72
66.72,86.95
74.61,2.69
94.47,66.56
47.73,79.53
78.24,57.34
13.69,1.53
99.16,49.61
47.07,28.72
33.95,4.94
72.62,97.64
94.54,80.80
87.88,55.21
75.64,66.14
60.83,97.27
62.56,67.14
72.73,26.64
56.49,34.61
32.20,12.42
7.12,30.32
21.52,1.47
3.74,88.06
48.44,6.10
65.03,37.11
67.55,67.56
85.00,20.80
4.20,74.23
38.04,60.80
60.88,95.41
19.41,88.95
11.00,76.73
99.47,93.01
88.44,31.79
99.37,99.78
62.31,56.05
54.02,49.84
45.97,83.71
14.25,1.92
27.15,5.72
54.13,41.47
21.23,68.60
91.67,58.07
44.24,77.00
1.64,99.60
73.49,30.69
97.75,6.76
14.26,36.47
88.01,81.54
19.03,49.20
62.04,44.93
12.16,12.41
51.78,95.38
57.24,88.71
18.37,87.85
67.12,92.95
56.77,15.13
97.33,66.98
77.47,88.18
82.16,63.75
19.42,80.23
70.25,40.79
72.50,20.57
90.80,98.24
38.96,98.31
35.64,35.02
43.44,63.72
72.98,38.22
8.80,95.58
18.57,65.49
51.33,36.29
77.58,27.76
12.67,83.75
35.86,30.87
38.48,68.46
23.72,88.22
34.06,37.88
96.66,74.09
75.57,15.77
78.13,47.36
32.52,4.07
87.21,38.62
61.62,46.76
30.87,60.44
65.17,81.27
74.39,70.01
68.08,61.20
16.73,86.08
57.13,46.31
87.88,38.16
42.69,20.45
54.35,4.89
49.30,16.25
65.76,80.50
14.45,96.63
0.70,93.74
76.92,67.32
73.23,91.80
65.56,72.28
42.73,93.52
57.61,54.36
29.21,10.60
61.35,47.02
73.92,33.30
92.28,0.22
0.72,78.09
54.26,33.02
27.60,98.76
7.37,48.90
49.58,69.37
2.86,45.75
64.54,57.91
92.18,1.89
41.44,22.93
71.95,21.88
37.07,81.71
9.48,81.64
51.71,18.36
4.69,20.65
76.79,22.83
83.18,91.40
28.26,77.94
82.86,90.66
78.43,40.16
91.44,65.57
95.67,92.39
16.23,8.56
76.91,82.05
18.77,29.57
10.67,96.12
27.03,21.25
39.93,66.33
45.64,13.64
3.68,42.55
20.57,48.40
23.35,19.66
79.12,89.41
66.19,54.69
58.01,26.71
61.68,64.46
53.06,23.56
68.60,51.51
72.33,2.76
90.89,66.05
51.29,67.69
18.52,75.36
93.41,5.89
25.76,78.06
32.41,28.52
94.09,71.04
73.44,57.98
39.15,48.83
59.71,87.49
12.22,91.65
28.37,1.52
15.39,76.96
64.59,64.07
16.45,31.85
36.79,52.82
75.02,28.52
97.18,41.72
94.15,13.70
61.89,11.84
93.28,54.21
42.57,0.86
58.02,75.68
87.78,85.50
59.40,69.03
6.15,27.73
51.41,40.15
86.06,5.74
49.17,82.59
96.67,93.54
62.33,59.63
53.72,49.44
7.96,92.84
60.43,22.87
56.04,67.41
88.24,91.40
66.39,81.04
45.21,95.54
60.74,82.77
91.18,47.37
36.10,71.07
97.36,51.11
66.33,46.18
15.99,88.49
57.66,40.74
20.61,90.00
20.88,85.03
1.21,34.03
98.06,98.17
50.22,90.66
34.71,35.14
55.06,53.84
20.00,61.02
20.76,86.59
26.64,68.38
82.41,37.35
70.14,1.49
31.21,72.61
72.39,2.06
70.15,10.63
58.79,45.02
35.90,34.43
39.79,90.16
71.96,8.18
28.06,35.53
14.65,20.57
20.52,22.04
58.59,31.13
30.94,5.11
0.85,1.00
93.29,78.84
24.48,48.48
68.47,11.04
70.72,81.35
78.07,23.10
66.94,22.93
57.26,28.07
22.59,67.07
66.24,21.91
78.80,68.11
24.65,8.79
99.44,96.61
36.37,28.99
20.49,68.68
53.87,50.06
33.31,87.63
90.42,76.12
62.68,20.06
26.22,28.23
15.20,65.62
70.17,49.28
15.53,69.36
32.87,91.32
18.77,68.84
38.50,49.92
85.30,64.20
53.16,20.75
31.56,48.90
35.50,66.72
24.70,41.04
22.07,0.68
72.10,11.00
43.93,8.23
67.72,9.62
33.81,57.87
96.49,63.02
24.04,71.86
65.08,15.23
53.91,59.80
22.99,67.59
2.37,49.44
61.27,85.39
37.14,84.11
28.01,16.29
24.23,94.95
79.24,92.62
73.43,97.17
92.23,70.18
4.88,4.65
3.71,89.90
9.08,4.62
0.15,35.57
38.90,85.08
79.15,0.48
15.53,61.91
21.71,69.53
52.67,9.26
63.41,68.70
3.02,57.59
29.44,33.97
9.69,86.60
3.02,3.45
1.23,7.32
29.72,42.59
3.51,96.73
21.29,70.84
54.44,21.47
11.62,69.75
98.01,62.82
34.97,17.90
3.15,34.19
41.75,15.55
99.81,64.65
40.79,33.71
49.71,6.89
58.87,46.03
72.63,16.92
37.66,79.84
30.09,43.88
46.54,52.91
28.26,63.09
75.64,46.49
38.99,83.35
87.41,1.68
53.99,60.23
47.75,16.28
80.78,51.16
27.71,62.55
61.23,55.20
65.51,41.99
43.28,90.75
5.40,43.09
65.09,77.65
84.31,70.16
16.79,6.81
20.55,66.86
29.72,0.06
69.62,67.07
5.64,85.60
51.35,67.12
39.05,40.43
20.03,28.74
4.48,80.02
44.42,89.82
77.95,7.81
88.17,81.60
36.53,72.03
32.85,24.88
33.26,16.18
65.46,5.55
76.21,50.54
60.41,10.12
49.68,17.06
21.75,35.87
3.25,67.56
15.71,76.67
0.24,26.14
15.97,25.85
60.64,60.53
4.41,30.35
56.04,44.53
18.52,76.57
13.64,53.67
13.49,87.85
